solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 604921580724745984,604921580724745984,613184632,2016.0,132.84638694650317,0.016391054,11.901384065213167,0.009080598,1.1616816228051514,0.02016676,57.60378,11.162562,-10.820815682028218,0.02003534,-2.7409374261390154,0.014984284,-0.23663068,-0.14949505,-0.06764815,0.058985908,0.095613055,0.055683967,-6.903791E-4,0.40206766,-0.20902379,-0.27249694,393,0,392,1,-0.7821604,368.49875,0.0,0.0,31,false,1.5602734,,,,,,,,45,19,0.029575793,47,9,0,0.08051004,18.58109,0,0,0.9711649,0.37766746,0.5361667,0.27966127,0.27433646,-166.94983,9.355241,-51.88629,-19.797722,false,403,46745.65056440988,9.352652,4998.117,14.013014,38,25297.397629647592,19.063984,1326.9733,14.3308525,39,30622.072322714223,15.65929,1955.5211,13.532809,1.1962497,0,2,0,0,0,0.79804325,0.31783867,0.48020458,34.96565,2.9334903,2,26,1,16,8.465882,,,902.3618,,5750.0,4.0,0.0,111,,,,13.271419,0.042565223,25,,NOT_AVAILABLE,215.59780645433813,31.957673781841255,131.9525860295886,-5.518227062079877,false,false,0,false,false,false,false,false,true,true,false,1.04659106E-13,5.22767E-13,0.999739,5701.643,5699.459,5704.6865,4.3513,4.3425,4.3607,-0.2928,-0.3016,-0.2839,799.9469,787.3554,812.8213,0.0012,2.0E-4,0.0032,0.001,2.0E-4,0.0027,5.0E-4,1.0E-4,0.0015,MARCS
1636148068921376768,Gaia DR3 604897838145767168,604897838145767168,525830368,2016.0,132.84657329742475,0.02443088,11.65412257197051,0.012354132,1.1906199447939703,0.028419586,41.894344,11.256947,-10.906883855587955,0.03122419,-2.785449201893718,0.020715607,-0.19031183,-0.09379115,0.07077213,0.19213238,0.1881037,0.16114295,-0.08131933,0.2808273,-0.11009596,-0.06861899,364,0,364,0,-0.1299122,365.9952,0.0,0.0,31,false,1.5301943,,,,,,,,42,16,0.04377908,44,8,0,0.081001125,14.277179,0,0,0.9942288,0.3744503,0.59657013,0.29030952,0.24402784,-173.00194,7.146592,-53.778515,-15.063574,false,379,23916.220220967523,5.219671,4581.9404,14.740636,42,12212.939168952898,13.054151,935.5599,15.121491,42,16644.57781187856,14.804918,1124.26,14.194714,1.2066087,0,0,0,1,0,0.92677784,0.38085556,0.5459223,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.8623801055311,31.854268079925273,132.02029913815113,-5.756129272383562,false,false,0,true,true,false,false,false,false,true,false,1.0282279E-13,5.135948E-13,0.9999208,5440.1543,5427.345,5454.2656,4.5221,4.5142,4.5335,-0.3168,-0.3305,-0.3026,701.4552,692.0363,710.5458,0.0409,0.0338,0.0488,0.0336,0.0277,0.0401,0.0179,0.0148,0.0214,PHOENIX
1636148068921376768,Gaia DR3 604897833850019328,604897833850019328,833532162,2016.0,132.84940719217153,0.020331474,11.647808552686099,0.010239396,1.1728343536955887,0.023582172,49.733944,11.339276,-10.977121760002024,0.024870018,-2.8428819439716824,0.017841496,-0.26588368,-0.22899662,-0.06707047,0.1663688,0.17065176,0.12060114,-0.06546092,0.15010679,-0.16583976,-0.13190416,401,0,399,2,-1.4684628,360.67673,0.0,0.0,31,false,1.5490508,,,,,,,,46,17,0.03494277,48,9,0,0.068720706,13.918103,0,0,0.94731593,0.4248502,0.60364294,0.3043764,0.21327563,-169.94937,8.862155,-52.144943,-12.456324,false,414,33627.76523188364,6.686073,5029.5244,14.370622,44,17838.485697846743,13.539538,1317.5106,14.710147,43,22557.905036787106,17.540863,1286.0203,13.864649,1.2012808,0,1,0,2,0,0.8454981,0.33952522,0.50597286,28.391434,5.926735,2,19,4,9,5.4593573,,,833.4474,,5500.0,4.0,0.0,111,,,,13.586111,0.12913136,15,,NOT_AVAILABLE,215.87049864290802,31.85413495530894,132.02470901992865,-5.761450833170112,false,false,0,false,false,false,false,false,true,true,false,1.03842065E-13,5.186859E-13,0.9998199,5743.205,5734.374,5752.6084,4.3929,4.3806,4.4061,-0.2945,-0.3035,-0.2859,790.4434,779.4735,803.4516,0.0684,0.0636,0.0733,0.057,0.053,0.0612,0.0305,0.0284,0.0328,PHOENIX
1636148068921376768,Gaia DR3 604917629355038720,604917629355038720,489463705,2016.0,132.850311092646,0.013417646,11.806077942155428,0.007333114,1.1559613347905093,0.016312508,70.863495,11.511503,-11.139411248344263,0.01671277,-2.9031394729747797,0.01265993,-0.29335,-0.10471359,-0.07175186,-0.06782572,0.175233,-0.009478432,0.06510752,0.25602475,-0.12451087,-0.29623345,383,365,382,1,-1.9815003,499.27728,0.05358888,3.6462817,31,true,1.5729841,,,,,,,,44,17,0.024430456,46,8,0,0.093220256,13.325346,1,0,0.9278505,,,,,,,,,false,397,159713.22488265717,30.956549,5159.271,12.679014,40,88368.48080651273,46.457256,1902.1459,12.972798,40,101852.759146241,51.706795,1969.8138,12.227963,1.1910175,0,0,0,0,0,0.7448349,0.29378414,0.45105076,33.39791,3.8970828,1,16,11,12,19.090511,5.0908847,3.9077306E-9,902.36176,51.13795,6000.0,4.5,-0.25,111,,,,11.988029,0.033667486,5,,NOT_AVAILABLE,215.70171565786043,31.92130581399433,131.98232553538375,-5.608901652456847,false,false,0,true,true,false,false,false,true,true,false,1.0493143E-13,5.241272E-13,0.999712,5854.7104,5849.5283,5870.6387,3.8692,3.8632,3.9403,-0.3989,-0.4172,-0.2864,798.8673,738.8564,802.5237,0.002,8.0E-4,0.0035,0.0017,7.0E-4,0.003,9.0E-4,3.0E-4,0.0016,MARCS
1636148068921376768,Gaia DR3 604917320117398400,604917320117398400,1677741122,2016.0,132.850440831125,0.0138052935,11.785928282218059,0.007555807,1.177819697285492,0.016886922,69.747444,11.209584,-10.844587175033109,0.017058447,-2.837199399507414,0.012478269,-0.26302096,-0.06498436,-0.10226071,-0.0050887535,0.14081748,0.042427942,0.0110922195,0.30909282,-0.17626356,-0.23292263,385,8,383,2,1.592196,428.45013,0.0,0.0,31,false,1.5614691,,,,,,,,45,18,0.024668906,47,9,0,0.078696504,12.186694,0,0,1.0575644,,,,,,,,,false,397,88548.68827784501,18.297615,4839.357,13.319411,36,48904.59269329253,95.75388,510.7322,13.615169,45,62584.965260982885,551.7665,113.426544,12.756721,1.2590764,11,1,0,1,0,0.858448,0.2957573,0.56269073,33.51266,3.8809063,2,18,10,13,12.894579,,,870.8796,,5750.0,3.5,0.0,111,,,,12.497573,0.04844291,8,,NOT_AVAILABLE,215.7233357762228,31.912984200355176,131.98795203822993,-5.628258068549075,false,false,0,false,false,false,false,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,5696.515,5694.7173,5698.855,4.1798,4.1727,4.187,-0.3414,-0.3487,-0.3339,788.0374,777.4188,798.361,8.0E-4,2.0E-4,0.0023,7.0E-4,1.0E-4,0.0019,4.0E-4,1.0E-4,0.001,MARCS
1636148068921376768,Gaia DR3 604917320118983936,604917320118983936,1325891078,2016.0,132.85119731670474,0.02566358,11.791210220915213,0.013309753,1.148057043344093,0.030604886,37.512215,11.739299,-11.305285446062516,0.032397166,-3.1625404724034905,0.023381595,-0.2438921,-0.15865645,-0.16699812,0.12394787,0.13686225,0.13518934,-0.16210414,0.3053468,-0.15932068,-0.22583795,351,0,351,0,-1.0630623,334.2762,0.0,0.0,95,false,,1.526776,0.0052579474,-0.062238615,-0.1696659,-0.17087612,-0.05776543,0.21388909,41,17,0.04694111,43,43,0,0.07216029,17.219645,1,0,0.9588512,0.3139589,0.5782916,0.2852658,0.20953807,-168.94547,11.235324,-51.9782,-16.95161,false,321,23636.465868754705,7.573372,3120.9963,14.75341,31,12176.034126058643,13.792987,882.76996,15.124778,29,16385.484298487463,15.433332,1061.6945,14.211747,1.2083668,0,0,0,0,0,0.9130306,0.37136745,0.54166317,33.56146,4.7379766,2,16,5,11,5.0808268,,,902.36176,,5500.0,4.5,0.0,0,,,,13.641249,0.1374489,11,,NOT_AVAILABLE,215.7180505057777,31.915868641382417,131.9872253713693,-5.622973724649579,false,false,0,false,false,false,false,false,true,true,false,1.03226245E-13,5.1561256E-13,0.9998808,5558.1196,5531.9067,5591.1562,4.5254,4.5004,4.5444,-0.1967,-0.223,-0.1671,763.7773,746.0028,785.8778,0.0619,0.048,0.0784,0.051,0.0395,0.0646,0.0271,0.021,0.0344,PHOENIX
1636148068921376768,Gaia DR3 604918110391371136,604918110391371136,909152646,2016.0,132.85150397017247,0.029490454,11.830684842864347,0.01713926,1.1538490674614794,0.03508476,32.88747,11.228637,-10.817020422873107,0.03554372,-3.012367445863517,0.025393505,-0.30841428,-0.04500549,0.005098177,0.08143352,0.008230539,0.04744472,-0.05146145,0.26944348,-0.18541548,-0.14536305,332,9,331,1,5.2280707,494.71732,0.12711118,4.28688,31,false,1.5248847,,,,,,,,39,18,0.050303064,45,8,0,0.0795683,12.664705,0,0,1.2104927,,,,,,,,,false,306,20902.952357457376,6.626602,3154.3997,14.8868475,34,10714.909629209676,33.849842,316.5424,15.263571,35,14914.084986363974,35.611935,418.7946,14.313904,1.2260945,0,34,0,35,0,0.949667,0.3767233,0.5729437,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.67595978646,31.932664556512538,131.97673382697,-5.58490388091349,false,false,0,true,true,false,false,false,true,true,false,1.03910167E-13,5.198006E-13,0.99981314,5309.916,5285.8545,5336.017,4.451,4.4345,4.4665,-0.3322,-0.3585,-0.3043,819.9207,800.0966,843.5749,0.0616,0.0444,0.0794,0.0505,0.0363,0.0651,0.027,0.0194,0.0349,MARCS
1636148068921376768,Gaia DR3 604917663714774784,604917663714774784,1700502935,2016.0,132.85391265515494,0.015508066,11.816874464105041,0.00856372,1.2258146711835962,0.019640155,62.413696,10.372259,-9.847699282419299,0.01946015,-3.256774812901664,0.014130231,-0.26570103,-0.06091058,-0.09814699,0.040643744,0.20272197,0.10208922,-0.012161955,0.36145592,-0.1979888,-0.2334957,361,0,360,1,4.131624,516.939,0.06452274,4.091834,31,false,1.5676142,,,,,,,,42,18,0.028323764,45,9,0,0.06363412,8.57063,0,0,1.1580116,0.33367863,0.56846666,0.30340636,0.24130929,179.44258,11.144899,-58.15358,-16.779718,false,365,108908.87665856008,29.609295,3678.199,13.094708,40,59725.106874322955,37.89299,1576.1519,13.3981495,38,70317.17813337604,32.48352,2164.7031,12.630242,1.1940467,0,0,0,0,0,0.76790714,0.30344105,0.4644661,35.360603,1.9452891,2,21,10,12,14.927497,,,870.9536,,5750.0,4.5,-0.25,101,,,,12.375519,0.029413357,11,,NOT_AVAILABLE,215.69190158456018,31.92902660159898,131.9827854702207,-5.597553386747785,false,false,0,true,true,false,false,false,false,true,false,1.03910167E-13,5.1902607E-13,0.99981314,5904.9004,5893.588,5917.378,4.0118,3.9861,4.0299,-0.3533,-0.3644,-0.3445,792.1054,771.703,819.9122,0.0122,0.0058,0.0199,0.0103,0.0049,0.0168,0.0055,0.0026,0.0091,PHOENIX
1636148068921376768,Gaia DR3 604897631987337600,604897631987337600,655340248,2016.0,132.8550102591567,0.025876814,11.637819660800849,0.0133778,1.1479300800918495,0.02977216,38.557163,11.12849,-10.773947228793464,0.032226633,-2.786641132656328,0.022978561,-0.24201816,-0.16934422,-0.07268879,0.15728496,0.17656764,0.13045211,-0.08411812,0.1880904,-0.13687463,-0.12132019,393,0,390,3,-0.23320498,392.4896,0.0,0.0,31,true,1.5207702,,,,,,,,45,17,0.045274876,47,9,0,0.06772956,11.407273,0,0,0.9907444,0.36732024,0.59058285,0.2951879,0.24866128,-173.38727,8.343196,-55.681477,-14.233846,false,394,18592.725409751743,4.3391,4284.927,15.014009,42,9347.950376928622,18.377659,508.6584,15.411751,43,13220.19417370059,18.199171,726.41736,14.444801,1.2138158,0,3,0,2,0,0.96694946,0.39774132,0.56920815,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.883884828617,31.8549188357083,132.0327467559899,-5.7695712082054635,false,false,0,true,false,false,false,false,true,true,false,1.03982646E-13,5.1938835E-13,0.9998059,5358.774,5328.4556,5444.5312,4.5668,4.5397,4.5842,-0.2568,-0.2858,-0.1804,732.0349,716.4533,779.4804,0.0527,0.0343,0.0971,0.0429,0.0279,0.0794,0.0228,0.0148,0.0422,PHOENIX
1636148068921376768,Gaia DR3 604917629355037568,604917629355037568,926687715,2016.0,132.8552415064304,0.018731346,11.803761895867133,0.010485891,1.1659984855010577,0.022927593,50.855682,11.32296,-10.950139287162754,0.023561636,-2.881642833580964,0.01874559,-0.30168512,-0.007366465,-0.08363588,0.02864064,0.13586465,0.05631945,0.059304185,0.27321965,-0.043045625,-0.29974213,360,0,350,10,3.3581715,443.88644,0.052860428,1.6316264,31,true,1.5366483,,,,,,,,42,17,0.034758277,45,8,0,0.07946241,13.06481,0,0,1.1295235,0.35329005,0.5673696,0.3602722,0.1944143,-174.86241,13.302066,-54.47759,-17.420244,false,361,47952.51193797015,11.556478,4149.406,13.985338,37,24769.736590441134,35.173946,704.2069,14.353739,35,32906.28873122051,21.976826,1497.3176,13.454699,1.2027738,0,1,0,0,0,0.8990402,0.36840057,0.53063965,37.02043,4.6556163,2,18,5,10,8.014474,,,902.36176,,5500.0,4.0,0.0,111,,,,13.083366,0.07061127,13,,NOT_AVAILABLE,215.70657418490808,31.924719108076623,131.9876248967962,-5.609818564191716,false,false,0,false,false,false,false,false,true,true,false,1.0313054E-13,5.1513183E-13,0.99989027,5546.482,5532.159,5561.5137,4.2914,4.2823,4.3016,-0.3513,-0.3663,-0.3368,803.2261,789.2553,817.4798,0.0623,0.055,0.0701,0.0515,0.0454,0.0579,0.0275,0.0242,0.031,PHOENIX
1636148068921376768,Gaia DR3 604921271487102464,604921271487102464,423039707,2016.0,132.85629405396207,0.012902375,11.87744089449727,0.0074763563,1.14643050404975,0.016195301,70.78785,11.055662,-10.672398106924422,0.015677065,-2.88575516255783,0.011681987,-0.26449016,-0.103803694,-0.06311682,0.054204516,0.034246583,0.03809116,-0.017258395,0.40345424,-0.20179966,-0.29696593,360,0,357,3,1.0641093,407.10974,0.0,0.0,31,false,1.5687162,,,,,,,,42,19,0.02327568,43,9,0,0.08499954,17.11168,0,0,1.0394126,0.32973087,0.52081203,0.25188744,0.25773078,-163.05107,10.722804,-47.949852,-22.856787,false,331,106432.30639838595,28.440678,3742.2563,13.119683,37,58459.91154195533,36.341335,1608.6342,13.421397,34,68656.84582122663,34.87894,1968.4326,12.656186,1.1943437,0,1,0,0,0,0.7652111,0.30171394,0.46349716,34.312874,1.7137,2,24,11,16,15.705497,,,902.3618,,6000.0,4.5,-0.25,111,,,,12.448558,0.0234523,13,,NOT_AVAILABLE,215.62821926887145,31.956476054703355,131.9684972281073,-5.538634012200227,false,false,0,true,true,false,false,false,true,true,false,1.0366049E-13,5.177789E-13,0.9998378,6042.274,6032.8276,6051.848,4.1287,4.1187,4.1412,-0.2633,-0.2712,-0.2562,833.9774,816.1336,848.1968,0.0775,0.0726,0.0825,0.0657,0.0615,0.07,0.0353,0.033,0.0376,PHOENIX
1636148068921376768,Gaia DR3 604921512005268608,604921512005268608,574126906,2016.0,132.85664429836703,0.027302328,11.887724113339994,0.015809506,1.1451108119948803,0.03381452,33.86447,11.285792,-10.841225116437034,0.033886515,-3.1363917703658313,0.025240421,-0.23056157,-0.117438816,-0.054913063,0.042108152,0.09200937,0.050204296,-0.011844083,0.4156526,-0.20626847,-0.26219788,374,0,372,2,-0.8620828,357.89087,0.0,0.0,31,false,1.5035384,,,,,,,,43,19,0.049894057,45,9,0,0.07314267,17.488722,0,0,0.96745086,0.30202702,0.509448,0.24347918,0.30278018,-168.13965,10.510041,-53.617554,-22.560925,false,371,13885.643461249725,3.9748056,3493.4146,15.330952,39,6725.1091255031515,16.126476,417.02286,15.769294,37,10199.41855949625,11.413435,893.6327,14.726457,1.2188509,0,4,0,3,0,1.0428371,0.4383421,0.60449505,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.61737712476588,31.96108520979819,131.96602033022796,-5.5286448137811295,false,false,0,true,false,false,false,false,true,true,false,1.0313054E-13,5.1513313E-13,0.99989027,5203.602,5165.279,5227.0767,4.6045,4.5973,4.6125,-0.0098,-0.0441,0.0226,775.9916,758.9384,791.632,0.1488,0.1187,0.1666,0.1202,0.0958,0.1346,0.0637,0.0507,0.0713,MARCS
1636148068921376768,Gaia DR3 604917659419033600,604917659419033600,1094295944,2016.0,132.8580872508589,0.013448755,11.819144373157416,0.007596446,1.1427199543664086,0.016096551,70.9916,11.595585,-11.284547345415257,0.016954126,-2.6676918088649884,0.013709563,-0.30754346,-0.06766531,-0.08786311,-0.034739934,0.14927419,0.0064363303,0.06667457,0.22414055,-0.08813835,-0.32430726,365,0,360,5,-0.61752355,367.7532,0.0,0.0,31,false,1.572965,,,,,,,,42,17,0.025198203,44,8,0,0.089299515,13.168953,1,0,0.97598296,0.3716104,0.5597136,0.3446821,0.21108064,-175.6998,12.343614,-55.747128,-19.00556,false,371,109297.07178114151,26.158192,4178.3115,13.090845,40,60487.269623776454,40.20666,1504.4092,13.384382,37,69790.50540225302,32.42949,2152.0693,12.638405,1.1919603,0,0,0,0,0,0.7459774,0.29353714,0.45244026,34.800556,2.4073048,2,14,8,9,12.076964,,,852.9503,,6000.0,4.5,-0.25,101,,,,12.420769,0.06455329,6,,NOT_AVAILABLE,215.6914875009332,31.933687637765598,131.9861165034929,-5.594258165946715,false,false,0,true,true,false,false,false,true,true,false,1.03717565E-13,5.1806405E-13,0.99983215,5907.3906,5890.7676,5923.3354,4.0477,4.0212,4.0684,-0.2532,-0.2736,-0.2375,776.6749,746.6748,802.2805,0.0266,0.0161,0.0361,0.0225,0.0136,0.0306,0.0121,0.0073,0.0165,MARCS
1636148068921376768,Gaia DR3 604921512005266048,604921512005266048,1689249793,2016.0,132.85904725233848,0.014659518,11.897760851989633,0.007782079,1.1845211386424317,0.017008891,69.64129,11.338336,-11.021045358810452,0.018284168,-2.663536525384217,0.013138056,-0.17414996,-0.08800985,0.0907893,0.17711544,0.07050967,0.12330638,-0.022224024,0.3198718,-0.15188883,-0.1536373,362,362,356,6,-1.3779466,650.09576,0.06981795,6.6179423,31,false,1.4662077,,,,,,,,41,19,0.025985274,46,7,1,0.057013687,17.57879,0,0,0.9475133,,,,,,,,,true,365,1558279.2177315587,218.91473,7118.2017,10.205753,43,688610.5767318016,169.32433,4066.8142,10.7436075,42,1237894.7865145719,259.0839,4777.9688,9.516186,1.2363031,0,26,0,0,0,1.2274218,0.5378542,0.68956757,34.22529,0.15635623,1,19,9,12,115.257515,-0.37055212,0.36371556,882.9331,1.4268951,4750.0,2.5,0.0,222,9.761003,1.5801696,9,9.242211,0.0074401186,9,129.20555,NOT_AVAILABLE,215.60778705912102,31.967415335319153,131.96555278365503,-5.518346827976609,false,false,0,true,true,true,false,false,false,true,false,1.0222231E-13,5.1059526E-13,0.9999802,4654.7744,4647.1685,4660.7275,2.3382,2.3129,2.3675,-0.1809,-0.1828,-0.1778,925.61,894.8407,952.6426,0.0554,0.048,0.0619,0.0431,0.0373,0.0482,0.0226,0.0195,0.0253,MARCS
1636148068921376768,Gaia DR3 604897631987335296,604897631987335296,3111750,2016.0,132.8602897050583,0.015215793,11.6435687214845,0.0077442685,1.1444482936268856,0.017577196,65.10983,11.321943,-10.964419477970303,0.01904743,-2.8227485139999167,0.013343473,-0.2462112,-0.18724301,-0.07115627,0.15529975,0.16759345,0.11535049,-0.09479712,0.12689595,-0.16377577,-0.10897479,403,0,401,2,-2.506697,330.80017,0.0,0.0,31,false,1.5741637,,,,,,,,46,17,0.026624704,48,9,0,0.064196385,11.89134,0,0,0.9114478,0.34740067,0.5930437,0.26176155,0.2360787,-172.1649,8.6346,-54.73668,-14.067072,false,413,72519.37171623457,13.316917,5445.6577,13.536232,45,40257.557176566996,28.323698,1421.3383,13.826424,47,46155.74343635448,26.085773,1769.3838,13.087331,1.1915892,0,1,0,0,0,0.7390928,0.29019165,0.44890118,35.26394,3.8514986,2,23,4,11,10.584622,,,851.37665,,6250.0,4.0,0.0,222,,,,12.899351,0.039083216,19,,NOT_AVAILABLE,215.8802999994547,31.862026488896568,132.0361767338358,-5.762632657453305,false,false,0,false,false,false,false,false,false,true,false,1.0453929E-13,5.221685E-13,0.9997508,6065.971,6051.217,6095.792,4.2084,4.1819,4.253,-0.2898,-0.3003,-0.2718,808.204,773.2318,830.599,0.0404,0.0325,0.0541,0.0343,0.0276,0.046,0.0184,0.0148,0.0247,PHOENIX
1636148068921376768,Gaia DR3 604918041671892352,604918041671892352,948230532,2016.0,132.86046098811008,0.013920163,11.822305410733648,0.007360915,1.1482388377692994,0.017031178,67.419815,11.035863,-10.752116040977233,0.017225692,-2.4864182536685666,0.012375325,-0.2446518,-0.054249436,-0.099987134,0.008807648,0.15261665,0.059408747,0.009167856,0.32321456,-0.1886595,-0.20903791,399,0,398,1,-0.109486304,394.11288,0.0,2.0275377E-15,31,false,1.5706466,,,,,,,,46,17,0.024804763,48,9,0,0.08027986,12.085141,0,0,0.99525034,0.34895447,0.5779333,0.31066397,0.23229934,-175.45653,9.68485,-55.30672,-15.987955,false,395,87186.1670691888,19.254227,4528.157,13.336247,43,48084.704802751854,26.313759,1827.3597,13.633525,41,55927.99692833029,23.2335,2407.2136,12.878822,1.1929954,0,1,0,1,0,0.75470257,0.29727745,0.45742512,33.449142,2.4922688,2,17,5,11,11.96575,,,870.9536,,6000.0,4.5,-0.5,111,,,,12.6406145,0.0853686,13,,NOT_AVAILABLE,215.6892503255174,31.93712067994486,131.98749961113356,-5.590584541254145,false,false,0,true,true,false,false,false,false,true,false,1.0355536E-13,5.1725383E-13,0.99984825,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 604923947251366656,604923947251366656,1023897192,2016.0,132.86126492369382,0.027775016,11.936701769755803,0.01621813,1.1608148504094395,0.033799455,34.34419,11.151237,-10.757744045300162,0.033588845,-2.9361567189199205,0.026002165,-0.25425568,-0.14720187,-0.14611481,0.085567646,0.0484432,0.06070497,-0.07257402,0.38527256,-0.27433193,-0.2560237,406,0,404,2,-1.8972894,360.57767,0.0,0.0,31,false,1.4453017,,,,,,,,47,19,0.04987052,49,11,0,0.03879858,18.446629,0,0,0.9327778,0.28749952,0.5093539,0.21354684,0.28053677,-160.45224,11.380232,-48.686832,-22.574383,false,417,12347.235030727239,20.446398,603.8831,15.458443,44,5127.71317274606,33.35048,153.7523,16.063732,43,10344.442992635395,49.758118,207.89458,14.711127,1.2530867,0,2,0,3,0,1.3526049,0.60528946,0.7473154,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,215.56714395728446,31.985649927757855,131.95701660584942,-5.4802823259703,false,false,0,true,false,false,true,false,true,true,false,1.0819811E-13,1.8525707E-11,0.9993886,4629.08,4613.566,4645.365,4.2954,4.2748,4.3214,-0.3938,-0.4183,-0.3732,839.1062,811.367,860.4238,0.3476,0.3299,0.3645,0.2684,0.2546,0.2817,0.143,0.1357,0.1501,MARCS
1636148068921376768,Gaia DR3 604921202767814528,604921202767814528,218500931,2016.0,132.86250050005347,0.03391811,11.864594294721323,0.018744426,1.1612934664213521,0.040446263,28.71201,11.2329855,-10.910086136415888,0.042622842,-2.6739446183740516,0.031687994,-0.2155679,0.04001734,-0.00726884,-0.023983564,0.07491859,0.014835265,0.0395892,0.31528875,-0.18586652,-0.20219798,414,414,408,6,15.386552,4353.961,0.3028639,129.62563,31,false,1.7187221,,,,,,,,47,18,0.061171286,50,9,0,0.10731806,14.717092,0,0,1.5873498,,,,,,,,,false,413,798832.647799852,227.56044,3510.4197,10.931228,48,559830.0000485906,314.5508,1779.776,10.968402,47,363765.45031669375,111.38424,3265.861,10.845841,1.1561815,0,0,0,0,0,0.1225605,0.037174225,0.085386276,27.291994,3.0529804,1,28,8,14,58.12066,0.8421601,0.09155933,902.3618,54.764435,9000.0,4.5,0.25,555,58.62503,20.008049,18,10.788023,0.008637031,18,,NOT_AVAILABLE,215.64496660646478,31.95662307098352,131.97787832067908,-5.549345761441041,false,false,0,true,true,false,false,false,true,true,false,1.02560437E-13,5.122842E-13,0.99994713,9002.228,8995.667,9011.341,3.8857,3.879,3.892,0.0755,0.0573,0.097,1109.5587,1097.6813,1121.7142,0.1683,0.1666,0.1704,0.1598,0.1581,0.1618,0.0849,0.084,0.086,A
